1523,1497,10
1524,1498,95
1525,1499,48
1526,1500,5
1527,1501,95
1528,1502,95
1529,1503,95
1530,1504,86
1531,1505,95
1532,1506,22
1533,1507,6
1534,1508,185
1535,1509,185
1536,1510,95
1537,1511,111
1538,1512,186
1539,1512,187
1540,1512,95
1541,1513,10
1542,1514,34
1543,1515,69
1544,1516,34
1545,1517,12
1546,1518,34
1547,1519,12
1548,1520,12
1549,1521,12
1550,1522,12
1551,1523,34
1552,1524,12
1553,1525,52
1554,1525,12
1555,1526,10
1556,1527,34
1557,1528,12
1558,1529,118
1559,1530,45
1560,1531,131
1561,1531,95
1562,1532,95
1563,1533,5
1564,1534,47
1565,1535,188
1566,1536,5
1567,1537,189
1568,1538,190
1569,1539,58
1570,1540,94
1571,1541,33
1572,1542,74
1573,1543,74
1574,1544,79
1575,1545,29
1576,1546,25
1577,1547,33
1578,1548,33
1579,1549,15
1580,1550,122
1581,1551,33
1582,1552,33
1583,1553,86
1584,1554,23
1585,1555,191
1586,1556,33
1587,1557,62
1588,1558,62
1589,1559,32
1590,1560,33
1591,1561,45
1592,1562,33
1593,1563,33
1594,1564,33
1595,1565,27
1596,1566,90
1597,1566,10
1598,1567,74
1599,1568,192
1600,1569,95
1601,1570,34
1602,1571,74
1603,1572,74
1604,1573,74
1605,1574,74
1606,1575,10
1607,1576,74
1608,1577,33
1609,1578,33
1610,1579,27
1611,1580,74
1612,1581,74
1613,1582,91
1614,1583,74
1615,1584,21
1616,1585,96
1617,1586,74
1618,1587,27
1619,1588,37
1620,1589,37
1621,1590,15
1622,1591,15
1623,1592,70
1624,1593,27
1625,1594,27
1626,1595,27
1627,1596,27
1628,1597,27
1629,1598,139
1630,1599,27
1631,1600,27
1632,1601,27
1633,1602,27
1634,1603,27
1635,1604,27
1636,1605,152
1637,1606,158
1638,1607,30
1639,1608,86
1640,1609,86
1641,1610,6
1642,1611,86
1643,1612,86
1644,1613,6
1645,1614,6
1646,1615,6
1647,1616,86
1648,1617,86
1649,1618,86
1650,1619,193
1651,1620,47
1652,1621,5
1653,1622,5
1654,1623,95
1655,1624,86
1656,1625,182
1657,1626,86
1658,1627,45
1659,1628,86
1660,1629,86
1661,1630,25
1662,1631,27
1663,1632,27
1664,1633,27
1665,1634,27
1666,1635,27
1667,1636,94
1668,1637,30
1669,1638,91
1670,1639,21
1671,1640,169
1672,1641,70
1673,1642,58
1674,1643,58
1675,1644,15
1676,1645,15
1677,1646,15
1678,1647,70
1679,1648,58
1680,1649,21
1681,1650,21
1682,1651,24
1683,1652,16
1684,1653,70
1685,1654,30
1686,1655,58
1687,1656,105
1688,1657,71
1689,1657,58
1690,1658,30
1691,1659,30
1692,1660,30
1693,1661,117
1694,1662,37
1695,1663,37
1696,1664,37
1697,1665,37
1698,1666,37
1699,1667,94
1700,1668,21
1701,1669,194
1702,1670,74
1703,1671,74
1704,1672,33
1705,1673,122
1706,1674,33
1707,1675,74
1708,1676,30
1709,1677,21
1710,1678,30
1711,1679,27
1712,1680,33
1713,1681,33
1714,1681,144
1715,1682,5
1716,1683,5
1717,1684,33
1718,1685,33
1719,1686,95
1720,1687,33
1721,1688,33
1722,1689,91
1723,1690,33
1724,1691,74
1725,1692,74
1726,1693,74
1727,1694,74
1728,1695,12
1729,1696,12
1730,1697,27
1731,1698,21
1732,1699,7
1733,1700,21
1734,1701,33
1735,1702,96
1736,1703,153
1737,1704,20
1738,1705,50
1739,1706,21
1740,1707,6
1741,1708,96
1742,1709,32
1743,1710,60
1744,1711,153
1745,1712,96
1746,1713,73
1747,1714,33
1748,1715,33
1749,1716,33
1750,1717,27
1751,1718,33
1752,1719,86
1753,1720,33
1754,1721,14
1755,1722,37
1756,1723,38
1757,1724,25
1758,1724,195
1759,1725,25
1760,1725,195
1761,1726,7
1762,1727,6
1763,1728,25
1764,1729,52
1765,1730,5
1766,1731,21
1767,1732,30
1768,1733,58
1769,1734,30
1770,1735,30
